time,unit_key,value
2020-12-31,283_BIDWILLII_4_3,0.18359163587231936
2021-01-31,283_BIDWILLII_4_3,0.0
2021-02-28,283_BIDWILLII_4_3,0.19658291774197703
2021-03-31,283_BIDWILLII_4_3,0.0
2021-04-30,283_BIDWILLII_4_3,0.1913270511096756
2021-05-31,283_BIDWILLII_4_3,0.202858041500509
2021-06-30,283_BIDWILLII_4_3,0.19444294038664395
2021-07-31,283_BIDWILLII_4_3,0.19545075015684685
2021-08-31,283_BIDWILLII_4_3,0.19483925113374237
2021-09-30,283_BIDWILLII_4_3,0.10444085481744994
2021-10-31,283_BIDWILLII_4_3,0.18636738146511525
2021-11-30,283_BIDWILLII_4_3,0.212676301333894
2021-12-31,283_BIDWILLII_4_3,0.16477454095280186
2022-01-31,283_BIDWILLII_4_3,0.0
2022-02-28,283_BIDWILLII_4_3,0.2459710409463494
2022-03-31,283_BIDWILLII_4_3,0.0
2022-04-30,283_BIDWILLII_4_3,0.2052277208699643
2022-05-31,283_BIDWILLII_4_3,0.0
2022-06-30,283_BIDWILLII_4_3,0.0
2022-07-31,283_BIDWILLII_4_3,0.0
2022-08-31,283_BIDWILLII_4_3,0.0
2022-09-30,283_BIDWILLII_4_3,0.19862775752294182
2022-10-31,283_BIDWILLII_4_3,-0.002577626908919982
2022-11-30,283_BIDWILLII_4_3,0.21486619138005783
2022-12-31,283_BIDWILLII_4_3,0.15477109897074234
2023-01-31,283_BIDWILLII_4_3,0.0
2023-02-28,283_BIDWILLII_4_3,0.2129875288022351
2023-03-31,283_BIDWILLII_4_3,0.20429830307445312
2023-04-30,283_BIDWILLII_4_3,0.19287792473279042
2023-05-31,283_BIDWILLII_4_3,0.18969305335656036
2023-06-30,283_BIDWILLII_4_3,0.1912296466304992
2023-07-31,283_BIDWILLII_4_3,0.041129435027606694
2023-08-31,283_BIDWILLII_4_3,0.1822078470824398
2023-09-30,283_BIDWILLII_4_3,0.13658252648457536
2023-10-31,283_BIDWILLII_4_3,0.18004682201628777
2023-11-30,283_BIDWILLII_4_3,0.1816906650442116
2023-12-31,283_BIDWILLII_4_3,0.0
2024-01-31,283_BIDWILLII_4_3,0.0
2024-02-29,283_BIDWILLII_4_3,0.21032752191058138
2024-03-31,283_BIDWILLII_4_3,0.0
2024-04-30,283_BIDWILLII_4_3,0.0
2024-05-31,283_BIDWILLII_4_3,0.1996850187045593
2024-06-30,283_BIDWILLII_4_3,0.20134650985305425
2024-07-31,283_BIDWILLII_4_3,0.19911529643395176
2024-08-31,283_BIDWILLII_4_3,0.19856301444331448
2024-09-30,283_BIDWILLII_4_3,0.19188885159343552
2024-10-31,283_BIDWILLII_4_3,0.1973949945385372
2024-11-30,283_BIDWILLII_4_3,0.0
2024-12-31,283_BIDWILLII_4_3,0.0
2025-01-31,283_BIDWILLII_4_3,0.1435067307014671
2025-02-28,283_BIDWILLII_4_3,0.0
2025-03-31,283_BIDWILLII_4_3,0.10596260163452503
2025-04-30,283_BIDWILLII_4_3,0.13958936740629152
2025-05-31,283_BIDWILLII_4_3,0.19604548898416613
2016-06-30,283_BIDWILLII_4_4,0.16322304336505652
2016-07-31,283_BIDWILLII_4_4,0.16393289935918148
2016-08-31,283_BIDWILLII_4_4,0.1659831726672778
2016-09-30,283_BIDWILLII_4_4,0.0
2016-10-31,283_BIDWILLII_4_4,0.17566419971915295
2016-11-30,283_BIDWILLII_4_4,0.17199249464963928
2016-12-31,283_BIDWILLII_4_4,0.0
2017-01-31,283_BIDWILLII_4_4,0.1996754508258556
2017-02-28,283_BIDWILLII_4_4,0.20112577104667595
2017-03-31,283_BIDWILLII_4_4,0.0
2017-04-30,283_BIDWILLII_4_4,0.1863329743046171
2017-05-31,283_BIDWILLII_4_4,0.17693113945755073
2017-06-30,283_BIDWILLII_4_4,0.0
2017-07-31,283_BIDWILLII_4_4,0.16903576452017843
2017-08-31,283_BIDWILLII_4_4,0.16522028293020105
2017-09-30,283_BIDWILLII_4_4,0.16409313907900241
2017-10-31,283_BIDWILLII_4_4,0.0
2017-11-30,283_BIDWILLII_4_4,0.208681745451726
2017-12-31,283_BIDWILLII_4_4,0.19313516461687422
2018-01-31,283_BIDWILLII_4_4,0.0
2018-02-28,283_BIDWILLII_4_4,0.18317133929362353
2018-03-31,283_BIDWILLII_4_4,0.18144645381416513
2018-04-30,283_BIDWILLII_4_4,0.17587907002811837
2018-05-31,283_BIDWILLII_4_4,0.17196143284484094
2018-06-30,283_BIDWILLII_4_4,0.16706247507734734
2018-07-31,283_BIDWILLII_4_4,0.16469628845149115
2018-08-31,283_BIDWILLII_4_4,0.15817851403154815
2018-09-30,283_BIDWILLII_4_4,0.0
2018-10-31,283_BIDWILLII_4_4,0.16571584695898414
2018-11-30,283_BIDWILLII_4_4,0.04863576484398804
2018-12-31,283_BIDWILLII_4_4,0.0
2019-01-31,283_BIDWILLII_4_4,0.0
2019-02-28,283_BIDWILLII_4_4,0.15763914216532762
2019-03-31,283_BIDWILLII_4_4,0.1546038391223791
2019-04-30,283_BIDWILLII_4_4,0.0
2019-05-31,283_BIDWILLII_4_4,0.1573725258127985
2019-06-30,283_BIDWILLII_4_4,0.053892798923014906
2019-07-31,283_BIDWILLII_4_4,0.15384707476587625
2019-08-31,283_BIDWILLII_4_4,0.14949934383652233
2019-09-30,283_BIDWILLII_4_4,0.1417436227654038
2019-10-31,283_BIDWILLII_4_4,0.16512750475824173
2019-11-30,283_BIDWILLII_4_4,0.15133605608244757
2019-12-31,283_BIDWILLII_4_4,0.16197173739128273
2020-01-31,283_BIDWILLII_4_4,0.0
2020-02-29,283_BIDWILLII_4_4,0.1713277937720526
2020-03-31,283_BIDWILLII_4_4,0.1787998390655096
2020-04-30,283_BIDWILLII_4_4,0.17072477857232735
2020-05-31,283_BIDWILLII_4_4,0.16030658569319087
2020-06-30,283_BIDWILLII_4_4,0.15847817201986902
2020-07-31,283_BIDWILLII_4_4,0.0
2020-08-31,283_BIDWILLII_4_4,0.15518858686340717
2020-09-30,283_BIDWILLII_4_4,0.16410425821008923
2020-10-31,283_BIDWILLII_4_4,0.0
2020-11-30,283_BIDWILLII_4_4,0.17059837071298406
2020-12-31,283_BIDWILLII_4_4,0.16503393816286765
2021-01-31,283_BIDWILLII_4_4,0.0
2021-02-28,283_BIDWILLII_4_4,0.1718232253081443
2021-03-31,283_BIDWILLII_4_4,0.0
2021-04-30,283_BIDWILLII_4_4,0.1662682908440512
2021-05-31,283_BIDWILLII_4_4,0.1721217705408577
2021-06-30,283_BIDWILLII_4_4,0.1692465072724951
2021-07-31,283_BIDWILLII_4_4,0.17065892415566805
2021-08-31,283_BIDWILLII_4_4,0.17099591127204083
2021-09-30,283_BIDWILLII_4_4,0.10884092891030349
2021-10-31,283_BIDWILLII_4_4,0.16588407724658175
2021-11-30,283_BIDWILLII_4_4,0.1906824515423378
2021-12-31,283_BIDWILLII_4_4,0.13645947607346395
2022-01-31,283_BIDWILLII_4_4,0.0
2022-02-28,283_BIDWILLII_4_4,0.21947367514588348
2022-03-31,283_BIDWILLII_4_4,0.0
2022-04-30,283_BIDWILLII_4_4,0.18052442794887735
2022-05-31,283_BIDWILLII_4_4,0.0
2022-06-30,283_BIDWILLII_4_4,0.0
2022-07-31,283_BIDWILLII_4_4,0.0
2022-08-31,283_BIDWILLII_4_4,0.0
2022-09-30,283_BIDWILLII_4_4,0.17668676898197727
2022-10-31,283_BIDWILLII_4_4,-0.004024775447700661
2022-11-30,283_BIDWILLII_4_4,0.1930484374352825
2022-12-31,283_BIDWILLII_4_4,0.12865462789615248
2023-01-31,283_BIDWILLII_4_4,0.0
2023-02-28,283_BIDWILLII_4_4,0.16972528703778297
2023-03-31,283_BIDWILLII_4_4,0.18134512231194574
2023-04-30,283_BIDWILLII_4_4,0.1721322818963981
2023-05-31,283_BIDWILLII_4_4,0.16855870861264483
2023-06-30,283_BIDWILLII_4_4,0.16974523142407327
2023-07-31,283_BIDWILLII_4_4,0.0340193147201153
2023-08-31,283_BIDWILLII_4_4,0.16333850052530943
2023-09-30,283_BIDWILLII_4_4,0.11609713607960176
2023-10-31,283_BIDWILLII_4_4,0.1634753668799063
2023-11-30,283_BIDWILLII_4_4,0.16551634884352684
2023-12-31,283_BIDWILLII_4_4,0.0
2024-01-31,283_BIDWILLII_4_4,0.0
2024-02-29,283_BIDWILLII_4_4,0.18596020286432388
2024-03-31,283_BIDWILLII_4_4,0.0
2024-04-30,283_BIDWILLII_4_4,0.0
2024-05-31,283_BIDWILLII_4_4,0.17438605957198394
2024-06-30,283_BIDWILLII_4_4,0.17521434091911123
2024-07-31,283_BIDWILLII_4_4,0.1738903158323192
2024-08-31,283_BIDWILLII_4_4,0.1743887425652296
2024-09-30,283_BIDWILLII_4_4,0.16856894689132088
2024-10-31,283_BIDWILLII_4_4,0.17617067400261074
2024-11-30,283_BIDWILLII_4_4,0.0
2024-12-31,283_BIDWILLII_4_4,0.0
2025-01-31,283_BIDWILLII_4_4,0.16259476841649412
2025-02-28,283_BIDWILLII_4_4,0.0
2025-03-31,283_BIDWILLII_4_4,0.09800852280321673
2025-04-30,283_BIDWILLII_4_4,0.14311561562750272
2025-05-31,283_BIDWILLII_4_4,0.1688221235975161
2016-06-30,283_BIDWILLII_4_1,0.15320929641354758
2016-07-31,283_BIDWILLII_4_1,0.15534436745189575
2016-08-31,283_BIDWILLII_4_1,0.15994603769042756
2016-09-30,283_BIDWILLII_4_1,0.0
2016-10-31,283_BIDWILLII_4_1,0.16412186164296433
2016-11-30,283_BIDWILLII_4_1,0.16319302713709205
2016-12-31,283_BIDWILLII_4_1,0.0
2017-01-31,283_BIDWILLII_4_1,0.1881894564919771
2017-02-28,283_BIDWILLII_4_1,0.1650962247003242
2017-03-31,283_BIDWILLII_4_1,0.0
2017-04-30,283_BIDWILLII_4_1,0.17464331507950143
2017-05-31,283_BIDWILLII_4_1,0.16454772658048467
2017-06-30,283_BIDWILLII_4_1,0.0
2017-07-31,283_BIDWILLII_4_1,0.15594472318439728
2017-08-31,283_BIDWILLII_4_1,0.15473659940874424
2017-09-30,283_BIDWILLII_4_1,0.15210926901587496
2017-10-31,283_BIDWILLII_4_1,0.0
2017-11-30,283_BIDWILLII_4_1,0.19703129265518793
2017-12-31,283_BIDWILLII_4_1,0.1753955198798552
2018-01-31,283_BIDWILLII_4_1,0.0
2018-02-28,283_BIDWILLII_4_1,0.1730212902440676
2018-03-31,283_BIDWILLII_4_1,0.1700581228841183
2018-04-30,283_BIDWILLII_4_1,0.16525881353635619
2018-05-31,283_BIDWILLII_4_1,0.16171287397891693
2018-06-30,283_BIDWILLII_4_1,0.15673164593011446
2018-07-31,283_BIDWILLII_4_1,0.1549789279135848
2018-08-31,283_BIDWILLII_4_1,0.15063269246668454
2018-09-30,283_BIDWILLII_4_1,0.0
2018-10-31,283_BIDWILLII_4_1,0.160595420125995
2018-11-30,283_BIDWILLII_4_1,0.16846689880986906
2018-12-31,283_BIDWILLII_4_1,0.0
2019-01-31,283_BIDWILLII_4_1,0.0
2019-02-28,283_BIDWILLII_4_1,0.1454491527799635
2019-03-31,283_BIDWILLII_4_1,0.1513074266928825
2019-04-30,283_BIDWILLII_4_1,0.0
2019-05-31,283_BIDWILLII_4_1,0.15173888694862658
2019-06-30,283_BIDWILLII_4_1,0.06296666729696179
2019-07-31,283_BIDWILLII_4_1,0.14820019588107203
2019-08-31,283_BIDWILLII_4_1,0.14461334564962985
2019-09-30,283_BIDWILLII_4_1,0.14407164798611807
2019-10-31,283_BIDWILLII_4_1,0.08689961581193976
2019-11-30,283_BIDWILLII_4_1,0.14756034613646585
2019-12-31,283_BIDWILLII_4_1,0.15706628270623804
2020-01-31,283_BIDWILLII_4_1,0.0
2020-02-29,283_BIDWILLII_4_1,0.16581880093281137
2020-03-31,283_BIDWILLII_4_1,0.1681030927653503
2020-04-30,283_BIDWILLII_4_1,0.1608763961733749
2020-05-31,283_BIDWILLII_4_1,0.15094868514737256
2020-06-30,283_BIDWILLII_4_1,0.14843814545869777
2020-07-31,283_BIDWILLII_4_1,0.0
2020-08-31,283_BIDWILLII_4_1,0.14744325115046542
2020-09-30,283_BIDWILLII_4_1,0.1574144355520326
2020-10-31,283_BIDWILLII_4_1,0.0
2020-11-30,283_BIDWILLII_4_1,0.16070895944398117
2020-12-31,283_BIDWILLII_4_1,0.15724373418387616
2021-01-31,283_BIDWILLII_4_1,0.0
2021-02-28,283_BIDWILLII_4_1,0.16476937721761636
2021-03-31,283_BIDWILLII_4_1,0.0
2021-04-30,283_BIDWILLII_4_1,0.15776407763862976
2021-05-31,283_BIDWILLII_4_1,0.1662832012048756
2021-06-30,283_BIDWILLII_4_1,0.15957545809073287
2021-07-31,283_BIDWILLII_4_1,0.16195047458210762
2021-08-31,283_BIDWILLII_4_1,0.16271729206531932
2021-09-30,283_BIDWILLII_4_1,0.06701034224466838
2021-10-31,283_BIDWILLII_4_1,0.15960346292561653
2021-11-30,283_BIDWILLII_4_1,0.18087580028299788
2021-12-31,283_BIDWILLII_4_1,0.17987281536321698
2022-01-31,283_BIDWILLII_4_1,0.0
2022-02-28,283_BIDWILLII_4_1,0.20592333802816423
2022-03-31,283_BIDWILLII_4_1,0.0
2022-04-30,283_BIDWILLII_4_1,0.16616417537087333
2022-05-31,283_BIDWILLII_4_1,0.0
2022-06-30,283_BIDWILLII_4_1,0.0
2022-07-31,283_BIDWILLII_4_1,0.0
2022-08-31,283_BIDWILLII_4_1,0.0
2022-09-30,283_BIDWILLII_4_1,0.1634282638411423
2022-10-31,283_BIDWILLII_4_1,-0.002016601633023381
2022-11-30,283_BIDWILLII_4_1,0.1808823859507817
2022-12-31,283_BIDWILLII_4_1,0.17112915708400162
2023-01-31,283_BIDWILLII_4_1,0.0
2023-02-28,283_BIDWILLII_4_1,0.17039384144724415
2023-03-31,283_BIDWILLII_4_1,0.175960405701007
2023-04-30,283_BIDWILLII_4_1,0.1617470124025961
2023-05-31,283_BIDWILLII_4_1,0.15719993276394556
2023-06-30,283_BIDWILLII_4_1,0.15878631656730066
2023-07-31,283_BIDWILLII_4_1,0.03545470214689679
2023-08-31,283_BIDWILLII_4_1,0.15575691383376214
2023-09-30,283_BIDWILLII_4_1,0.09040015732623341
2023-10-31,283_BIDWILLII_4_1,0.15475359887880666
2023-11-30,283_BIDWILLII_4_1,0.1562766963031021
2023-12-31,283_BIDWILLII_4_1,0.0
2024-01-31,283_BIDWILLII_4_1,0.0
2024-02-29,283_BIDWILLII_4_1,0.17843116685264349
2024-03-31,283_BIDWILLII_4_1,0.0
2024-04-30,283_BIDWILLII_4_1,0.0
2024-05-31,283_BIDWILLII_4_1,0.16554550653872557
2024-06-30,283_BIDWILLII_4_1,0.16486395704906617
2024-07-31,283_BIDWILLII_4_1,0.16495312013677932
2024-08-31,283_BIDWILLII_4_1,0.1656783641111365
2024-09-30,283_BIDWILLII_4_1,0.16403467567149682
2024-10-31,283_BIDWILLII_4_1,0.16809608005847682
2024-11-30,283_BIDWILLII_4_1,0.0
2024-12-31,283_BIDWILLII_4_1,0.0
2025-01-31,283_BIDWILLII_4_1,0.12128510148839328
2025-02-28,283_BIDWILLII_4_1,0.0
2025-03-31,283_BIDWILLII_4_1,0.07723755474920169
2025-04-30,283_BIDWILLII_4_1,0.1440371326533429
2025-05-31,283_BIDWILLII_4_1,0.15781492572322298
2016-06-30,283_BIDWILLII_4_2,0.15372959650690757
2016-07-31,283_BIDWILLII_4_2,0.15490630917529707
2016-08-31,283_BIDWILLII_4_2,0.1572455655677016
2016-09-30,283_BIDWILLII_4_2,0.0
2016-10-31,283_BIDWILLII_4_2,0.16470062240662492
2016-11-30,283_BIDWILLII_4_2,0.15717109225423972
2016-12-31,283_BIDWILLII_4_2,0.0
2017-01-31,283_BIDWILLII_4_2,0.1891111430777882
2017-02-28,283_BIDWILLII_4_2,0.14883881743713176
2017-03-31,283_BIDWILLII_4_2,0.0
2017-04-30,283_BIDWILLII_4_2,0.17684170418690826
2017-05-31,283_BIDWILLII_4_2,0.16739804325037333
2017-06-30,283_BIDWILLII_4_2,0.0
2017-07-31,283_BIDWILLII_4_2,0.15965691565104717
2017-08-31,283_BIDWILLII_4_2,0.15480473674388356
2017-09-30,283_BIDWILLII_4_2,0.15195588897240347
2017-10-31,283_BIDWILLII_4_2,0.0
2017-11-30,283_BIDWILLII_4_2,0.19452956023440207
2017-12-31,283_BIDWILLII_4_2,0.1713444826400696
2018-01-31,283_BIDWILLII_4_2,0.0
2018-02-28,283_BIDWILLII_4_2,0.17253677861825392
2018-03-31,283_BIDWILLII_4_2,0.17316281414119197
2018-04-30,283_BIDWILLII_4_2,0.16852291273716122
2018-05-31,283_BIDWILLII_4_2,0.164762756983414
2018-06-30,283_BIDWILLII_4_2,0.1598270763336945
2018-07-31,283_BIDWILLII_4_2,0.1579595336910788
2018-08-31,283_BIDWILLII_4_2,0.1490753794681137
2018-09-30,283_BIDWILLII_4_2,0.0
2018-10-31,283_BIDWILLII_4_2,0.15668520346432482
2018-11-30,283_BIDWILLII_4_2,0.17199507086780744
2018-12-31,283_BIDWILLII_4_2,0.0
2019-01-31,283_BIDWILLII_4_2,0.0
2019-02-28,283_BIDWILLII_4_2,0.14929054856244356
2019-03-31,283_BIDWILLII_4_2,0.15135598616683904
2019-04-30,283_BIDWILLII_4_2,0.0
2019-05-31,283_BIDWILLII_4_2,0.15507987456051275
2019-06-30,283_BIDWILLII_4_2,0.065276155172539
2019-07-31,283_BIDWILLII_4_2,0.14998528614687612
2019-08-31,283_BIDWILLII_4_2,0.1433580275734502
2019-09-30,283_BIDWILLII_4_2,0.14165557582017735
2019-10-31,283_BIDWILLII_4_2,0.10347738238554176
2019-11-30,283_BIDWILLII_4_2,0.1414702725386095
2019-12-31,283_BIDWILLII_4_2,0.15301748860777156
2020-01-31,283_BIDWILLII_4_2,0.0
2020-02-29,283_BIDWILLII_4_2,0.15607648733437324
2020-03-31,283_BIDWILLII_4_2,0.17174188426181833
2020-04-30,283_BIDWILLII_4_2,0.16210092895632786
2020-05-31,283_BIDWILLII_4_2,0.15297260154256598
2020-06-30,283_BIDWILLII_4_2,0.15122275420560174
2020-07-31,283_BIDWILLII_4_2,0.0
2020-08-31,283_BIDWILLII_4_2,0.14588087829553292
2020-09-30,283_BIDWILLII_4_2,0.15496416738525126
2020-10-31,283_BIDWILLII_4_2,0.0
2020-11-30,283_BIDWILLII_4_2,0.1588655919721028
2020-12-31,283_BIDWILLII_4_2,0.154261528566168
2021-01-31,283_BIDWILLII_4_2,0.0
2021-02-28,283_BIDWILLII_4_2,0.16365431147754128
2021-03-31,283_BIDWILLII_4_2,0.0
2021-04-30,283_BIDWILLII_4_2,0.15824925146037233
2021-05-31,283_BIDWILLII_4_2,0.1698159741169185
2021-06-30,283_BIDWILLII_4_2,0.16221307156580866
2021-07-31,283_BIDWILLII_4_2,0.16309313480802373
2021-08-31,283_BIDWILLII_4_2,0.1634372381492864
2021-09-30,283_BIDWILLII_4_2,0.08814792696734074
2021-10-31,283_BIDWILLII_4_2,0.1557268688318162
2021-11-30,283_BIDWILLII_4_2,0.17706923332425714
2021-12-31,283_BIDWILLII_4_2,0.17859463626186753
2022-01-31,283_BIDWILLII_4_2,0.0
2022-02-28,283_BIDWILLII_4_2,0.19005135764486752
2022-03-31,283_BIDWILLII_4_2,0.0
2022-04-30,283_BIDWILLII_4_2,0.17243808957547643
2022-05-31,283_BIDWILLII_4_2,0.0
2022-06-30,283_BIDWILLII_4_2,0.0
2022-07-31,283_BIDWILLII_4_2,0.0
2022-08-31,283_BIDWILLII_4_2,0.0
2022-09-30,283_BIDWILLII_4_2,0.16725268784263023
2022-10-31,283_BIDWILLII_4_2,-0.0018004725806751232
2022-11-30,283_BIDWILLII_4_2,0.17929045850216233
2022-12-31,283_BIDWILLII_4_2,0.1352661575034517
2023-01-31,283_BIDWILLII_4_2,0.0
2023-02-28,283_BIDWILLII_4_2,0.17647433561614845
2023-03-31,283_BIDWILLII_4_2,0.16556566911437065
2023-04-30,283_BIDWILLII_4_2,0.1621416431816485
2023-05-31,283_BIDWILLII_4_2,0.1592437612462455
2023-06-30,283_BIDWILLII_4_2,0.16056806347895553
2023-07-31,283_BIDWILLII_4_2,0.03277479711794944
2023-08-31,283_BIDWILLII_4_2,0.15415470558820776
2023-09-30,283_BIDWILLII_4_2,0.08141983436510965
2023-10-31,283_BIDWILLII_4_2,0.15126829646025203
2023-11-30,283_BIDWILLII_4_2,0.15322709072434645
2023-12-31,283_BIDWILLII_4_2,0.0
2024-01-31,283_BIDWILLII_4_2,0.0
2024-02-29,283_BIDWILLII_4_2,0.17705355200092818
2024-03-31,283_BIDWILLII_4_2,0.0
2024-04-30,283_BIDWILLII_4_2,0.0
2024-05-31,283_BIDWILLII_4_2,0.16635819219959222
2024-06-30,283_BIDWILLII_4_2,0.16794031896552902
2024-07-31,283_BIDWILLII_4_2,0.16624635735132848
2024-08-31,283_BIDWILLII_4_2,0.16576994306540757
2024-09-30,283_BIDWILLII_4_2,0.15450243555956758
2024-10-31,283_BIDWILLII_4_2,0.1661386813431579
2024-11-30,283_BIDWILLII_4_2,0.0
2024-12-31,283_BIDWILLII_4_2,0.0
2025-01-31,283_BIDWILLII_4_2,0.16662431365821
2025-02-28,283_BIDWILLII_4_2,0.0
2025-03-31,283_BIDWILLII_4_2,0.09829714316420836
2025-04-30,283_BIDWILLII_4_2,0.11664244407864639
2025-05-31,283_BIDWILLII_4_2,0.16339422634783624
2016-06-30,283_BIDWILLII_4_6,0.18389234067302315
2016-07-31,283_BIDWILLII_4_6,0.1838159925867721
2016-08-31,283_BIDWILLII_4_6,0.18731247263073209
2016-09-30,283_BIDWILLII_4_6,0.0
2016-10-31,283_BIDWILLII_4_6,0.2025309357632592
2016-11-30,283_BIDWILLII_4_6,0.20110278599471115
2016-12-31,283_BIDWILLII_4_6,0.0
2017-01-31,283_BIDWILLII_4_6,0.23610154628013807
2017-02-28,283_BIDWILLII_4_6,0.1734632292458726
2017-03-31,283_BIDWILLII_4_6,0.0
2017-04-30,283_BIDWILLII_4_6,0.21805758415241444
2017-05-31,283_BIDWILLII_4_6,0.20691180260175449
2017-06-30,283_BIDWILLII_4_6,0.0
2017-07-31,283_BIDWILLII_4_6,0.19560010017340979
2017-08-31,283_BIDWILLII_4_6,0.19156716653206254
2017-09-30,283_BIDWILLII_4_6,0.18995923303384185
2017-10-31,283_BIDWILLII_4_6,0.0
2017-11-30,283_BIDWILLII_4_6,0.2496076712632884
2017-12-31,283_BIDWILLII_4_6,0.23474378917294572
2018-01-31,283_BIDWILLII_4_6,0.0
2018-02-28,283_BIDWILLII_4_6,0.2128646045766829
2018-03-31,283_BIDWILLII_4_6,0.215547045775578
2018-04-30,283_BIDWILLII_4_6,0.2076153881656048
2018-05-31,283_BIDWILLII_4_6,0.19871053890355822
2018-06-30,283_BIDWILLII_4_6,0.19146578616285553
2018-07-31,283_BIDWILLII_4_6,0.18849258558816132
2018-08-31,283_BIDWILLII_4_6,0.18147959770424668
2018-09-30,283_BIDWILLII_4_6,0.0
2018-10-31,283_BIDWILLII_4_6,0.18486843828476654
2018-11-30,283_BIDWILLII_4_6,0.11311082293905406
2018-12-31,283_BIDWILLII_4_6,0.0
2019-01-31,283_BIDWILLII_4_6,0.0
2019-02-28,283_BIDWILLII_4_6,0.1936921741870849
2019-03-31,283_BIDWILLII_4_6,0.17790049306739905
2019-04-30,283_BIDWILLII_4_6,0.0
2019-05-31,283_BIDWILLII_4_6,0.18035497939075013
2019-06-30,283_BIDWILLII_4_6,0.07414658855413572
2019-07-31,283_BIDWILLII_4_6,0.17524416849247595
2019-08-31,283_BIDWILLII_4_6,0.1714609235575054
2019-09-30,283_BIDWILLII_4_6,0.16326513477304902
2019-10-31,283_BIDWILLII_4_6,0.1631705594572088
2019-11-30,283_BIDWILLII_4_6,0.17585172086650083
2019-12-31,283_BIDWILLII_4_6,0.19023386380575608
2020-01-31,283_BIDWILLII_4_6,0.0
2020-02-29,283_BIDWILLII_4_6,0.20360552566138113
2020-03-31,283_BIDWILLII_4_6,0.2102980261812569
2020-04-30,283_BIDWILLII_4_6,0.19799884393306735
2020-05-31,283_BIDWILLII_4_6,0.18431672166275567
2020-06-30,283_BIDWILLII_4_6,0.18187791586671656
2020-07-31,283_BIDWILLII_4_6,0.0
2020-08-31,283_BIDWILLII_4_6,0.1776724821671086
2020-09-30,283_BIDWILLII_4_6,0.18804564804350235
2020-10-31,283_BIDWILLII_4_6,0.0
2020-11-30,283_BIDWILLII_4_6,0.19813804717466052
2020-12-31,283_BIDWILLII_4_6,0.19181707880614354
2021-01-31,283_BIDWILLII_4_6,0.0
2021-02-28,283_BIDWILLII_4_6,0.16114772557145926
2021-03-31,283_BIDWILLII_4_6,0.0
2021-04-30,283_BIDWILLII_4_6,0.18317259702518632
2021-05-31,283_BIDWILLII_4_6,0.19281831329367702
2021-06-30,283_BIDWILLII_4_6,0.1917435834057132
2021-07-31,283_BIDWILLII_4_6,0.1951166234198706
2021-08-31,283_BIDWILLII_4_6,0.1965665433348353
2021-09-30,283_BIDWILLII_4_6,0.1823594182143049
2021-10-31,283_BIDWILLII_4_6,0.19101328553654975
2021-11-30,283_BIDWILLII_4_6,0.22935357078120358
2021-12-31,283_BIDWILLII_4_6,0.10517966945274101
2022-01-31,283_BIDWILLII_4_6,0.0
2022-02-28,283_BIDWILLII_4_6,0.25259279154218583
2022-03-31,283_BIDWILLII_4_6,0.0
2022-04-30,283_BIDWILLII_4_6,0.2129892480051871
2022-05-31,283_BIDWILLII_4_6,0.0
2022-06-30,283_BIDWILLII_4_6,0.0
2022-07-31,283_BIDWILLII_4_6,0.0
2022-08-31,283_BIDWILLII_4_6,0.0
2022-09-30,283_BIDWILLII_4_6,0.2085176477235088
2022-10-31,283_BIDWILLII_4_6,-0.00391592237672281
2022-11-30,283_BIDWILLII_4_6,0.23023516351829695
2022-12-31,283_BIDWILLII_4_6,0.14682774326858655
2023-01-31,283_BIDWILLII_4_6,0.0
2023-02-28,283_BIDWILLII_4_6,0.21433224376280388
2023-03-31,283_BIDWILLII_4_6,0.21034575007223175
2023-04-30,283_BIDWILLII_4_6,0.19875915752682496
2023-05-31,283_BIDWILLII_4_6,0.19458615558947057
2023-06-30,283_BIDWILLII_4_6,0.1952292110352735
2023-07-31,283_BIDWILLII_4_6,0.038189752733291664
2023-08-31,283_BIDWILLII_4_6,0.18827043784200057
2023-09-30,283_BIDWILLII_4_6,0.14047506796369183
2023-10-31,283_BIDWILLII_4_6,0.19274423841900745
2023-11-30,283_BIDWILLII_4_6,0.1970065792221883
2023-12-31,283_BIDWILLII_4_6,0.0
2024-01-31,283_BIDWILLII_4_6,0.0
2024-02-29,283_BIDWILLII_4_6,0.22103947874417798
2024-03-31,283_BIDWILLII_4_6,0.0
2024-04-30,283_BIDWILLII_4_6,0.0
2024-05-31,283_BIDWILLII_4_6,0.1986597357975183
2024-06-30,283_BIDWILLII_4_6,0.2004907238905877
2024-07-31,283_BIDWILLII_4_6,0.1970204159887817
2024-08-31,283_BIDWILLII_4_6,0.20071263195844308
2024-09-30,283_BIDWILLII_4_6,0.1974395771155883
2024-10-31,283_BIDWILLII_4_6,0.20583663804771404
2024-11-30,283_BIDWILLII_4_6,0.0
2024-12-31,283_BIDWILLII_4_6,0.0
2025-01-31,283_BIDWILLII_4_6,0.17293054943165379
2025-02-28,283_BIDWILLII_4_6,0.0
2025-03-31,283_BIDWILLII_4_6,0.11476231794763346
2025-04-30,283_BIDWILLII_4_6,0.16466676484622927
2025-05-31,283_BIDWILLII_4_6,0.1951613440091511
2016-06-30,283_BIDWILLII_4_4,0.15167456878714897
2016-07-31,283_BIDWILLII_4_4,0.15296356508821127
